2018-12-20 01:07:48,400XA764Y0,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:10:34,1684Y5770A,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:10:35,AXH08A193H,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:14:36,YHAA953132,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:18:54,820510588X,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:20:36,03118965A4,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:21:56,X67A6YY804,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:22:00,2Y9XA9343A,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:22:05,7H9667X75A,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:22:09,X9AA336X6X,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:23:50,407815Y314,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:24:08,720682H108,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:25:45,9964H9Y620,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:27:51,380X3Y3XYY,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:29:17,H13XYAX437,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:31:03,Y9961Y2A1H,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:31:47,9A0XX15Y2Y,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:35:02,8HH28191HX,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:38:47,2392361YY2,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-20 01:38:55,226633YA11,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-21 08:07:52,3Y4A859H87,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-21 08:08:18,42517XH344,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-21 08:08:40,74X3A7237Y,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-21 08:09:21,X4A28YAHA5,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-21 08:09:44,X13H482030,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-21 12:36:38,4H6X2A1X91,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2018-12-21 12:36:42,7H4A906641,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-01-14 01:26:23,86922811X9,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-02-25 12:43:43,6Y418Y4346,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-02-26 07:22:15,H54469X0A4,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-02-26 07:22:44,73X0H03H16,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-02-26 07:22:53,Y86A23XX65,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-02-26 07:27:17,H7498Y0697,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-03-22 03:56:19,016XY65Y4Y,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-03-22 03:56:37,5HA62X87AH,purchase_model,insert_opening,1054call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-15 01:56:40,A4HA0072YH,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-15 02:23:16,YHAYX99074,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-15 02:32:14,Y645H2A376,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-15 02:32:17,152215AY25,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-15 02:32:21,66YH087Y4A,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:23:02,A0747X598Y,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:36:52,Y6373479X3,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:37:55,58693138A0,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:41:12,X139A12961,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:48:15,86A914408A,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:48:17,66X01A5600,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:48:19,95005X9560,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:48:21,Y9H8417A6A,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:48:59,439HX43497,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:52:43,A568765XY9,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:52:46,A2YA3Y731X,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:52:48,5971Y1537H,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:53:13,05443777XY,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:54:41,X3H30X3785,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:57:13,A6Y940X74A,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 01:57:20,510YHX4805,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:03:48,8Y44A2585X,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:10:52,X9AY2A92X3,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:11:20,117Y24170Y,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:11:40,517311415Y,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:12:11,94YHYH0X15,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:14:13,7X1586218A,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:14:28,51A018A417,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:15:19,XY17884551,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:16:38,427X149X95,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:16:40,3411A40H6Y,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:18:20,A460A59866,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:18:24,Y3151X300Y,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:26:58,9X91480XAX,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:28:33,17968XH47Y,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:29:10,021HX7051Y,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:29:28,3Y989196Y0,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:29:32,95YY1756YH,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-16 02:32:17,3031605AA4,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-18 02:24:43,9XH391Y1XA,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-18 02:43:21,356H10056Y,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-18 02:43:41,Y1067952XH,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-18 02:44:04,A64YH81HX7,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-18 02:44:11,Y45A4YX022,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-18 02:44:13,985X9YX8A5,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-20 02:08:45,5106355896,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-20 02:08:49,57HXA84YX3,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 01:38:04,8639764H02,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 01:38:13,88811Y3A10,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 01:42:32,318A2HH714,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 01:46:31,88X0111918,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:21:12,3H9XX009YA,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:21:33,X8HX4A6203,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:23:43,A1A0422464,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:29:38,X60540756H,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:29:40,YA33860408,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:30:53,YH452H628X,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:33:59,H981AAY30A,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:36:09,Y5YA5YA0YH,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:36:46,5XX2636275,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:40:38,0XAH9YYX50,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:42:01,X802A7H563,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:47:08,608AH1AH0A,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:47:58,A470HYH4H4,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-21 02:49:50,3H652H5708,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-22 01:42:42,641AA19X97,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-22 01:42:49,2A14A36577,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-22 01:44:45,4A9Y094YYH,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-22 01:47:28,6039HY6Y5H,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-22 01:48:08,767546AA82,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
2019-05-22 01:48:38,027843XH3Y,purchase_model,insert_opening,1305call  huitech_generate_pivot_table("select cust_id,date_format(tr_time,'%M') as bill_month,sum(bill_labour_charge) as lc from bill_master group by cust_id, tr_time")
